Team,No.,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,OREB%,TOV%,EFG%,FTR,Game
Emerson,15,"McGovern,Lisee",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,Emerson
Emerson,17,"English,Claire",19.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,0,5,5,3.0,0.0,2.0,4,4,4.0,0.0,66.67,100.0,0.0,Emerson
Emerson,21,"Canter,Sofia",24.0,3.0,6.0,,2.0,4.0,,0.0,0.0,,1,0,1,2.0,1.0,0.0,1,0,8.0,4.0,14.29,66.67,0.0,Emerson
Emerson,24,"Arnold,Taylor",14.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,1,1,2,4.0,1.0,0.0,1,4,2.0,4.0,25.0,33.33,0.0,Emerson
Emerson,30,"Silk,Jessie",40.0,6.0,12.0,,1.0,6.0,,7.0,8.0,,1,6,7,3.0,2.0,0.0,1,1,20.0,4.0,6.05,54.17,66.67,Emerson
Emerson,33,"Lyons,Sydney",16.0,1.0,5.0,,0.0,0.0,,0.0,1.0,,1,2,3,0.0,0.0,0.0,1,2,2.0,4.0,15.53,20.0,20.0,Emerson
Emerson,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,2,2,,,,0,0,,0.0,,,,Emerson
Elms,01,"Smith,Heaven",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,Emmanuel
Elms,02,"Guerrier,Phonia",1.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Emmanuel
Elms,10,"Turco,Mary",20.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,1,9,10,1.0,0.0,1.0,3,4,2.0,2.86,50.0,33.33,0.0,Emmanuel
Elms,11,"Wasiewicz,Gabby",15.0,1.0,5.0,,1.0,5.0,,0.0,0.0,,0,3,3,0.0,0.0,0.0,2,1,3.0,0.0,28.57,30.0,0.0,Emmanuel
Elms,12,"Lewis,Jade",35.0,1.0,7.0,,1.0,3.0,,2.0,2.0,,1,2,3,1.0,2.0,0.0,8,1,5.0,2.86,50.38,21.43,28.57,Emmanuel
Elms,13,"Uribe,Talia",19.0,2.0,8.0,,0.0,0.0,,3.0,5.0,,1,3,4,0.0,2.0,0.0,0,4,7.0,2.86,0.0,25.0,62.5,Emmanuel
Elms,14,"Gorski,Jenny",19.0,2.0,3.0,,0.0,0.0,,1.0,4.0,,2,2,4,0.0,0.0,0.0,3,1,5.0,5.56,38.66,66.67,133.33,Emmanuel
Elms,15,"Barron,Shea",10.0,0.0,3.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,2,2,0.0,0.0,40.0,0.0,0.0,Emmanuel
Elms,20,"LeBel,Kelly",7.0,0.0,4.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Emmanuel
Elms,22,"Johnston,Rahmia",35.0,4.0,11.0,,2.0,5.0,,4.0,5.0,,1,6,7,4.0,0.0,0.0,5,2,14.0,2.86,27.47,45.45,45.45,Emmanuel
Elms,23,"Graham,Piper",22.0,1.0,6.0,,1.0,3.0,,3.0,3.0,,1,0,1,2.0,0.0,0.0,2,3,6.0,2.86,21.46,25.0,50.0,Emmanuel
Elms,24,"Andrade,Sophia",13.0,0.0,3.0,,0.0,2.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,2,2,0.0,0.0,40.0,0.0,0.0,Emmanuel
Elms,44,"Mildner,Stephanie",3.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,100.0,0.0,Emmanuel
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,4,3,7,,,,0,0,,10.53,,,,Emmanuel
Emmanuel (MA),01,"Krumian,Lia",15.0,1.0,4.0,,1.0,3.0,,0.0,0.0,,1,2,3,3.0,0.0,0.0,0,3,3.0,3.03,0.0,37.5,0.0,Emmanuel
Emmanuel (MA),02,"Atuahene,Paris",16.0,2.0,7.0,,1.0,2.0,,0.0,0.0,,1,0,1,0.0,1.0,0.0,1,1,5.0,3.03,12.5,35.71,0.0,Emmanuel
Emmanuel (MA),04,"Hill,Madisun",11.0,0.0,4.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,1.0,1.0,1,0,0.0,0.0,20.0,0.0,0.0,Emmanuel
Emmanuel (MA),05,"Matela,Olivia",21.0,3.0,7.0,,1.0,5.0,,1.0,2.0,,0,7,7,5.0,3.0,0.0,0,2,8.0,0.0,0.0,50.0,28.57,Emmanuel
Emmanuel (MA),10,"Widito,Zahara",11.0,1.0,3.0,,0.0,0.0,,1.0,2.0,,1,4,5,0.0,2.0,1.0,1,3,3.0,3.03,20.49,33.33,66.67,Emmanuel
Emmanuel (MA),13,"Jackson,Eliana",11.0,1.0,3.0,,0.0,0.0,,3.0,6.0,,2,1,3,0.0,0.0,0.0,0,1,5.0,5.88,0.0,33.33,200.0,Emmanuel
Emmanuel (MA),14,"Bartash,Kaitlyn",16.0,3.0,5.0,,0.0,0.0,,3.0,3.0,,2,4,6,2.0,1.0,6.0,2,0,9.0,5.88,24.04,60.0,60.0,Emmanuel
Emmanuel (MA),15,"Robinson,Desiree",25.0,4.0,8.0,,0.0,0.0,,1.0,2.0,,1,2,3,1.0,3.0,0.0,3,3,9.0,3.03,25.25,50.0,25.0,Emmanuel
Emmanuel (MA),21,"Bartlett,Reese",16.0,2.0,5.0,,1.0,4.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,0,2,5.0,0.0,0.0,50.0,0.0,Emmanuel
Emmanuel (MA),23,"Saunders,Kalia",13.0,3.0,4.0,,0.0,0.0,,1.0,2.0,,2,3,5,3.0,3.0,0.0,0,1,7.0,5.88,0.0,75.0,50.0,Emmanuel
Emmanuel (MA),24,"Sloyan,Hattie",15.0,2.0,8.0,,0.0,2.0,,0.0,0.0,,1,1,2,2.0,2.0,0.0,2,2,4.0,3.03,20.0,25.0,0.0,Emmanuel
Emmanuel (MA),25,"Whitehead,Jordan",16.0,3.0,10.0,,1.0,6.0,,2.0,3.0,,0,0,0,0.0,4.0,0.0,2,2,9.0,0.0,15.02,35.0,30.0,Emmanuel
Emmanuel (MA),32,"Reilly,Megan",14.0,2.0,6.0,,0.0,0.0,,0.0,0.0,,3,1,4,1.0,1.0,0.0,1,0,4.0,8.57,14.29,33.33,0.0,Emmanuel
Emmanuel (MA),TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,3,5,8,,,,0,0,,8.57,,,,Emmanuel
Elms,01,"Smith,Heaven",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,EMMANUEL_WBB
Elms,02,"Guerrier,Phonia",1.0,0.0,1.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,EMMANUEL_WBB
Elms,10,"Turco,Mary",20.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,1,9,10,1.0,0.0,1.0,3,4,2.0,2.86,50.0,33.33,0.0,EMMANUEL_WBB
Elms,11,"Wasiewicz,Gabby",15.0,1.0,5.0,,1.0,5.0,,0.0,0.0,,0,3,3,0.0,0.0,0.0,2,1,3.0,0.0,28.57,30.0,0.0,EMMANUEL_WBB
Elms,12,"Lewis,Jade",35.0,1.0,7.0,,1.0,3.0,,2.0,2.0,,1,2,3,1.0,2.0,0.0,8,1,5.0,2.86,50.38,21.43,28.57,EMMANUEL_WBB
Elms,13,"Uribe,Talia",19.0,2.0,8.0,,0.0,0.0,,3.0,5.0,,1,3,4,0.0,2.0,0.0,0,4,7.0,2.86,0.0,25.0,62.5,EMMANUEL_WBB
Elms,14,"Gorski,Jenny",19.0,2.0,3.0,,0.0,0.0,,1.0,4.0,,2,2,4,0.0,0.0,0.0,3,1,5.0,5.56,38.66,66.67,133.33,EMMANUEL_WBB
Elms,15,"Barron,Shea",10.0,0.0,3.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,2,2,0.0,0.0,40.0,0.0,0.0,EMMANUEL_WBB
Elms,20,"LeBel,Kelly",7.0,0.0,4.0,,0.0,1.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,EMMANUEL_WBB
Elms,22,"Johnston,Rahmia",35.0,4.0,11.0,,2.0,5.0,,4.0,5.0,,1,6,7,4.0,0.0,0.0,5,2,14.0,2.86,27.47,45.45,45.45,EMMANUEL_WBB
Elms,23,"Graham,Piper",22.0,1.0,6.0,,1.0,3.0,,3.0,3.0,,1,0,1,2.0,0.0,0.0,2,3,6.0,2.86,21.46,25.0,50.0,EMMANUEL_WBB
Elms,24,"Andrade,Sophia",13.0,0.0,3.0,,0.0,2.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,2,2,0.0,0.0,40.0,0.0,0.0,EMMANUEL_WBB
Elms,44,"Mildner,Stephanie",3.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,2.0,0.0,0.0,100.0,0.0,EMMANUEL_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,4,3,7,,,,0,0,,10.53,,,,EMMANUEL_WBB
Emmanuel (MA),01,"Krumian,Lia",15.0,1.0,4.0,,1.0,3.0,,0.0,0.0,,1,2,3,3.0,0.0,0.0,0,3,3.0,3.03,0.0,37.5,0.0,EMMANUEL_WBB
Emmanuel (MA),02,"Atuahene,Paris",16.0,2.0,7.0,,1.0,2.0,,0.0,0.0,,1,0,1,0.0,1.0,0.0,1,1,5.0,3.03,12.5,35.71,0.0,EMMANUEL_WBB
Emmanuel (MA),04,"Hill,Madisun",11.0,0.0,4.0,,0.0,0.0,,0.0,0.0,,0,2,2,0.0,1.0,1.0,1,0,0.0,0.0,20.0,0.0,0.0,EMMANUEL_WBB
Emmanuel (MA),05,"Matela,Olivia",21.0,3.0,7.0,,1.0,5.0,,1.0,2.0,,0,7,7,5.0,3.0,0.0,0,2,8.0,0.0,0.0,50.0,28.57,EMMANUEL_WBB
Emmanuel (MA),10,"Widito,Zahara",11.0,1.0,3.0,,0.0,0.0,,1.0,2.0,,1,4,5,0.0,2.0,1.0,1,3,3.0,3.03,20.49,33.33,66.67,EMMANUEL_WBB
Emmanuel (MA),13,"Jackson,Eliana",11.0,1.0,3.0,,0.0,0.0,,3.0,6.0,,2,1,3,0.0,0.0,0.0,0,1,5.0,5.88,0.0,33.33,200.0,EMMANUEL_WBB
Emmanuel (MA),14,"Bartash,Kaitlyn",16.0,3.0,5.0,,0.0,0.0,,3.0,3.0,,2,4,6,2.0,1.0,6.0,2,0,9.0,5.88,24.04,60.0,60.0,EMMANUEL_WBB
Emmanuel (MA),15,"Robinson,Desiree",25.0,4.0,8.0,,0.0,0.0,,1.0,2.0,,1,2,3,1.0,3.0,0.0,3,3,9.0,3.03,25.25,50.0,25.0,EMMANUEL_WBB
Emmanuel (MA),21,"Bartlett,Reese",16.0,2.0,5.0,,1.0,4.0,,0.0,0.0,,0,2,2,1.0,1.0,0.0,0,2,5.0,0.0,0.0,50.0,0.0,EMMANUEL_WBB
Emmanuel (MA),23,"Saunders,Kalia",13.0,3.0,4.0,,0.0,0.0,,1.0,2.0,,2,3,5,3.0,3.0,0.0,0,1,7.0,5.88,0.0,75.0,50.0,EMMANUEL_WBB
Emmanuel (MA),24,"Sloyan,Hattie",15.0,2.0,8.0,,0.0,2.0,,0.0,0.0,,1,1,2,2.0,2.0,0.0,2,2,4.0,3.03,20.0,25.0,0.0,EMMANUEL_WBB
Emmanuel (MA),25,"Whitehead,Jordan",16.0,3.0,10.0,,1.0,6.0,,2.0,3.0,,0,0,0,0.0,4.0,0.0,2,2,9.0,0.0,15.02,35.0,30.0,EMMANUEL_WBB
Emmanuel (MA),32,"Reilly,Megan",14.0,2.0,6.0,,0.0,0.0,,0.0,0.0,,3,1,4,1.0,1.0,0.0,1,0,4.0,8.57,14.29,33.33,0.0,EMMANUEL_WBB
Emmanuel (MA),TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,3,5,8,,,,0,0,,8.57,,,,EMMANUEL_WBB
Elms,10,Mary Turco,27.0,11.0,12.0,,0.0,0.0,,5.0,6.0,,5,8,13,2.0,1.0,0.0,7,3,27.0,15.15,32.35,91.67,50.0,Fitchburg State
Elms,12,Jade Lewis,38.0,8.0,17.0,,4.0,8.0,,3.0,6.0,,4,3,7,3.0,1.0,0.0,4,4,23.0,12.5,16.92,58.82,35.29,Fitchburg State
Elms,13,Talia Uribe,27.0,0.0,5.0,,0.0,0.0,,4.0,6.0,,3,2,5,1.0,2.0,0.0,5,3,4.0,9.68,39.56,0.0,120.0,Fitchburg State
Elms,14,Jenny Gorski,14.0,3.0,5.0,,0.0,0.0,,0.0,0.0,,1,1,2,0.0,1.0,0.0,1,3,6.0,3.45,16.67,60.0,0.0,Fitchburg State
Elms,15,Shea Barron,15.0,1.0,1.0,,0.0,0.0,,2.0,4.0,,0,3,3,0.0,0.0,0.0,0,3,4.0,0.0,0.0,100.0,400.0,Fitchburg State
Elms,20,Kelly LeBel,17.0,1.0,6.0,,0.0,4.0,,3.0,3.0,,0,1,1,0.0,0.0,0.0,1,0,5.0,0.0,12.02,16.67,50.0,Fitchburg State
Elms,22,Rahmia Johnston,39.0,2.0,12.0,,0.0,5.0,,8.0,12.0,,2,3,5,4.0,3.0,0.0,2,2,12.0,6.67,10.37,16.67,100.0,Fitchburg State
Elms,23,Piper Graham,13.0,0.0,4.0,,0.0,1.0,,2.0,2.0,,0,2,2,0.0,0.0,0.0,0,3,2.0,0.0,0.0,0.0,50.0,Fitchburg State
Elms,24,Sophia Andrade,3.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,Fitchburg State
Elms,32,Ta'Niyah Scott,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Fitchburg State
Elms,34,Autumn Koch,5.0,1.0,3.0,,1.0,3.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,2,3.0,0.0,0.0,50.0,0.0,Fitchburg State
Elms,TM,Team,,0.0,0.0,,0.0,,,,0.0,,2,4,6,,,,0,0,0.0,6.67,,,,Fitchburg State
Fitchburg St.,01,Kaelynn Tanner,24.0,6.0,13.0,,3.0,8.0,,0.0,0.0,,2,3,5,1.0,1.0,0.0,4,3,15.0,6.67,23.53,57.69,0.0,Fitchburg State
Fitchburg St.,02,Aliza Som,26.0,1.0,6.0,,1.0,5.0,,0.0,0.0,,0,2,2,2.0,1.0,0.0,3,5,3.0,0.0,33.33,25.0,0.0,Fitchburg State
Fitchburg St.,03,Emma Adisa,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,Fitchburg State
Fitchburg St.,11,Allison Prentis,6.0,2.0,3.0,,1.0,2.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,2,5.0,0.0,25.0,83.33,0.0,Fitchburg State
Fitchburg St.,14,Kathryn Hart,27.0,5.0,10.0,,1.0,3.0,,3.0,7.0,,3,0,3,1.0,1.0,0.0,3,4,14.0,9.68,18.66,55.0,70.0,Fitchburg State
Fitchburg St.,20,Alexis DeSimone,22.0,2.0,12.0,,0.0,4.0,,2.0,4.0,,3,2,5,1.0,1.0,0.0,3,3,6.0,9.68,17.9,16.67,33.33,Fitchburg State
Fitchburg St.,22,Rylie Harlow,38.0,4.0,18.0,,1.0,8.0,,5.0,7.0,,2,9,11,5.0,1.0,1.0,5,5,14.0,6.67,19.17,25.0,38.89,Fitchburg State
Fitchburg St.,23,Caileen Hurley,22.0,2.0,7.0,,0.0,0.0,,0.0,0.0,,1,3,4,2.0,1.0,1.0,1,3,4.0,3.45,12.5,28.57,0.0,Fitchburg State
Fitchburg St.,25,Stephanie Hart,31.0,6.0,6.0,,0.0,0.0,,8.0,13.0,,8,9,17,4.0,4.0,0.0,1,3,20.0,22.22,7.86,100.0,216.67,Fitchburg State
Fitchburg St.,35,Malaica Guillaume,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,,,,Fitchburg State
Fitchburg St.,TM,Team,,0.0,0.0,,0.0,,,,0.0,,2,0,2,,,,0,0,0.0,6.67,,,,Fitchburg State
Elms,02,Phonia Guerrier,2.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gordon
Elms,04,Mia Pacheco,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,Gordon
Elms,10,Mary Turco,25.0,4.0,7.0,,0.0,0.0,,4.0,11.0,,5,7,12,1.0,1.0,3.0,4,3,12.0,12.82,25.25,57.14,157.14,Gordon
Elms,12,Jade Lewis,18.0,1.0,4.0,,1.0,2.0,,0.0,0.0,,0,2,2,3.0,1.0,0.0,3,2,3.0,0.0,42.86,37.5,0.0,Gordon
Elms,14,Jenny Gorski,22.0,1.0,2.0,,0.0,0.0,,1.0,2.0,,1,1,2,1.0,0.0,0.0,3,4,3.0,2.86,51.02,50.0,100.0,Gordon
Elms,15,Shea Barron,19.0,2.0,6.0,,0.0,2.0,,0.0,0.0,,2,1,3,0.0,1.0,0.0,0,1,4.0,5.56,0.0,33.33,0.0,Gordon
Elms,20,Kelly LeBel,20.0,2.0,13.0,,1.0,7.0,,0.0,0.0,,0,2,2,0.0,1.0,0.0,3,1,5.0,0.0,18.75,19.23,0.0,Gordon
Elms,22,Rahmia Johnston,34.0,2.0,7.0,,1.0,3.0,,4.0,8.0,,1,7,8,1.0,1.0,1.0,4,4,9.0,2.86,27.55,35.71,114.29,Gordon
Elms,23,Piper Graham,25.0,0.0,10.0,,0.0,3.0,,0.0,0.0,,1,2,3,0.0,0.0,0.0,3,2,0.0,2.86,23.08,0.0,0.0,Gordon
Elms,24,Sophia Andrade,19.0,0.0,4.0,,0.0,2.0,,0.0,0.0,,2,2,4,0.0,0.0,0.0,1,0,0.0,5.56,20.0,0.0,0.0,Gordon
Elms,32,Ta'Niyah Scott,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,Gordon
Elms,34,Autumn Koch,9.0,1.0,2.0,,1.0,2.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,1,0,3.0,0.0,33.33,75.0,0.0,Gordon
Elms,35,Stephanie Mildner,2.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,Gordon
Elms,50,Danajah Stokes,2.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,1,0,1,0.0,0.0,0.0,0,0,0.0,2.86,0.0,0.0,0.0,Gordon
Elms,TM,Team,,0.0,0.0,,0.0,,,,0.0,,1,8,9,,,,0,0,0.0,2.86,,,,Gordon
Gordon,01,Sami Monighetti,15.0,1.0,4.0,,1.0,4.0,,0.0,0.0,,0,5,5,5.0,1.0,0.0,1,1,3.0,0.0,20.0,37.5,0.0,Gordon
Gordon,02,Woynitu Ciccarello,30.0,4.0,13.0,,2.0,8.0,,4.0,4.0,,1,5,6,2.0,4.0,0.0,1,2,14.0,2.78,6.35,38.46,30.77,Gordon
Gordon,05,Cassidy Dillon,9.0,1.0,3.0,,0.0,0.0,,0.0,0.0,,0,1,1,0.0,0.0,0.0,1,2,2.0,0.0,25.0,33.33,0.0,Gordon
Gordon,11,Naomi Nicholson,29.0,3.0,10.0,,3.0,8.0,,1.0,2.0,,2,5,7,3.0,4.0,0.0,3,0,10.0,5.41,21.61,45.0,20.0,Gordon
Gordon,14,Paige Gadarowski,10.0,0.0,2.0,,0.0,0.0,,0.0,0.0,,1,2,3,0.0,0.0,0.0,1,3,0.0,2.78,33.33,0.0,0.0,Gordon
Gordon,15,Abby Chewning,7.0,0.0,4.0,,0.0,4.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,Gordon
Gordon,21,Brynn Barnhard,21.0,2.0,6.0,,1.0,2.0,,2.0,2.0,,2,6,8,3.0,3.0,0.0,1,3,7.0,5.41,12.69,41.67,33.33,Gordon
Gordon,23,Ami Rivera,23.0,8.0,12.0,,2.0,4.0,,1.0,1.0,,0,1,1,4.0,3.0,0.0,1,0,19.0,0.0,7.44,75.0,8.33,Gordon
Gordon,24,Isabelle Stogsdill,8.0,0.0,2.0,,0.0,1.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Gordon
Gordon,30,Sophie Peters,17.0,2.0,5.0,,0.0,0.0,,0.0,0.0,,2,4,6,0.0,1.0,0.0,2,2,4.0,5.41,28.57,40.0,0.0,Gordon
Gordon,32,Jayme Kiser,20.0,2.0,9.0,,2.0,4.0,,0.0,0.0,,1,2,3,1.0,0.0,1.0,2,1,6.0,2.78,18.18,33.33,0.0,Gordon
Gordon,34,Leah McGarvey,11.0,2.0,4.0,,0.0,1.0,,0.0,0.0,,2,0,2,0.0,0.0,0.0,0,3,4.0,5.41,0.0,50.0,0.0,Gordon
Gordon,TM,Team,,0.0,0.0,,0.0,,,,0.0,,1,2,3,,,,1,0,0.0,2.78,100.0,,,Gordon
JWU (Providence),01,"D'Ambrosio,Gabriela",9.0,1.0,1.0,,1.0,1.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,1,0,3.0,0.0,50.0,150.0,0.0,JWU_PROVIDENCE_WBB
JWU (Providence),02,"Cruz,Mia",12.0,2.0,3.0,,1.0,1.0,,2.0,2.0,,0,2,2,0.0,1.0,0.0,2,3,7.0,0.0,34.01,83.33,66.67,JWU_PROVIDENCE_WBB
JWU (Providence),03,"Foley,Brianne",34.0,4.0,10.0,,3.0,6.0,,3.0,4.0,,2,5,7,1.0,0.0,2.0,2,1,14.0,6.25,14.53,55.0,40.0,JWU_PROVIDENCE_WBB
JWU (Providence),05,"Lora,Alexa",26.0,5.0,8.0,,2.0,3.0,,3.0,7.0,,2,3,5,6.0,2.0,0.0,3,3,15.0,6.25,21.31,75.0,87.5,JWU_PROVIDENCE_WBB
JWU (Providence),07,"Suero,Isabella",31.0,6.0,22.0,,4.0,14.0,,2.0,2.0,,0,6,6,4.0,0.0,1.0,1,2,18.0,0.0,4.19,36.36,9.09,JWU_PROVIDENCE_WBB
JWU (Providence),10,"Moley,Keira",0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,JWU_PROVIDENCE_WBB
JWU (Providence),20,"Thompson,Kyla",2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,1.0,0.0,0,2,0.0,0.0,,,,JWU_PROVIDENCE_WBB
JWU (Providence),21,"Clark,Madison",5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,100.0,,,JWU_PROVIDENCE_WBB
JWU (Providence),32,"Johnson,Maiyah",18.0,2.0,4.0,,1.0,1.0,,0.0,0.0,,3,1,4,0.0,0.0,0.0,0,1,5.0,9.09,0.0,62.5,0.0,JWU_PROVIDENCE_WBB
JWU (Providence),33,"Jaffray,Grace",38.0,6.0,22.0,,2.0,11.0,,9.0,9.0,,3,8,11,3.0,0.0,0.0,3,3,23.0,9.09,10.36,31.82,40.91,JWU_PROVIDENCE_WBB
JWU (Providence),50,"Caruso,Mikayla",25.0,0.0,6.0,,0.0,0.0,,1.0,2.0,,4,4,8,0.0,0.0,0.0,0,4,1.0,11.76,0.0,0.0,33.33,JWU_PROVIDENCE_WBB
JWU (Providence),TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,JWU_PROVIDENCE_WBB
Elms,01,"Smith,Heaven",1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,JWU_PROVIDENCE_WBB
Elms,02,"Guerrier,Phonia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,JWU_PROVIDENCE_WBB
Elms,04,"Pacheco,Mia",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,,,,JWU_PROVIDENCE_WBB
Elms,10,"Turco,Mary",28.0,6.0,11.0,,0.0,0.0,,2.0,5.0,,4,11,15,3.0,1.0,3.0,3,4,14.0,12.12,18.52,54.55,45.45,JWU_PROVIDENCE_WBB
Elms,12,"Lewis,Jade",30.0,5.0,19.0,,2.0,4.0,,2.0,2.0,,2,3,5,0.0,1.0,1.0,2,4,14.0,6.45,9.14,31.58,10.53,JWU_PROVIDENCE_WBB
Elms,13,"Uribe,Talia",22.0,0.0,4.0,,0.0,1.0,,6.0,8.0,,2,3,5,0.0,0.0,0.0,3,4,6.0,6.45,28.52,0.0,200.0,JWU_PROVIDENCE_WBB
Elms,14,"Gorski,Jenny",2.0,0.0,1.0,,0.0,0.0,,1.0,2.0,,1,0,1,0.0,0.0,0.0,0,0,1.0,3.33,0.0,0.0,200.0,JWU_PROVIDENCE_WBB
Elms,15,"Barron,Shea",24.0,1.0,5.0,,1.0,2.0,,1.0,2.0,,1,1,2,1.0,1.0,0.0,0,1,4.0,3.33,0.0,30.0,40.0,JWU_PROVIDENCE_WBB
Elms,20,"LeBel,Kelly",7.0,1.0,2.0,,1.0,2.0,,0.0,0.0,,0,2,2,1.0,0.0,1.0,1,0,3.0,0.0,33.33,75.0,0.0,JWU_PROVIDENCE_WBB
Elms,22,"Johnston,Rahmia",38.0,3.0,8.0,,1.0,4.0,,4.0,6.0,,1,7,8,3.0,3.0,0.0,3,4,11.0,3.33,21.99,43.75,75.0,JWU_PROVIDENCE_WBB
Elms,23,"Graham,Piper",30.0,3.0,12.0,,2.0,7.0,,2.0,2.0,,1,2,3,2.0,0.0,0.0,0,3,10.0,3.33,0.0,33.33,16.67,JWU_PROVIDENCE_WBB
Elms,24,"Andrade,Sophia",14.0,1.0,2.0,,1.0,2.0,,0.0,0.0,,0,1,1,0.0,1.0,0.0,2,1,3.0,0.0,50.0,75.0,0.0,JWU_PROVIDENCE_WBB
Elms,32,"Scott,Ta'Niyah",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,,,,JWU_PROVIDENCE_WBB
Elms,44,"Mildner,Stephanie",1.0,0.0,1.0,,0.0,0.0,,0.0,2.0,,1,0,1,0.0,0.0,0.0,1,0,0.0,3.33,34.72,0.0,200.0,JWU_PROVIDENCE_WBB
Elms,TM,TEAM,,0.0,0.0,,0.0,,,,0.0,,0,0,0,,,,0,0,,0.0,,,,JWU_PROVIDENCE_WBB
Elms,01,"Smith,Heaven",1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,,JWU_PROVIDENCE_WBB2
